 [2025-11-15 14:27:52] iteration        1/30517578 | consumed samples:           64 | elapsed time per iteration (ms): 109254.3 | throughput per GPU (TFLOP/s/GPU): 121.6 | learning rate: 1.310719E-09 | decoupled learning rate: 3.276798E-09 | global batch size:    64 | lm loss: 1.195438E+01 | loss scale: 1.0 | grad norm: 80.555 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:37:58] iteration      432/30517578 | consumed samples:        27648 | elapsed time per iteration (ms): 34177.7 | throughput per GPU (TFLOP/s/GPU): 388.8 | learning rate: 5.662308E-07 | decoupled learning rate: 1.415577E-06 | global batch size:    64 | lm loss: 6.055884E-03 | loss scale: 1.0 | grad norm: 0.537 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:38:32] iteration      433/30517578 | consumed samples:        27712 | elapsed time per iteration (ms): 34041.2 | throughput per GPU (TFLOP/s/GPU): 390.4 | learning rate: 5.675415E-07 | decoupled learning rate: 1.418854E-06 | global batch size:    64 | lm loss: 6.396926E-03 | loss scale: 1.0 | grad norm: 0.339 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:39:07] iteration      434/30517578 | consumed samples:        27776 | elapsed time per iteration (ms): 34241.5 | throughput per GPU (TFLOP/s/GPU): 388.1 | learning rate: 5.688522E-07 | decoupled learning rate: 1.422130E-06 | global batch size:    64 | lm loss: 6.961725E-03 | loss scale: 1.0 | grad norm: 0.705 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:39:41] iteration      435/30517578 | consumed samples:        27840 | elapsed time per iteration (ms): 34421.8 | throughput per GPU (TFLOP/s/GPU): 386.1 | learning rate: 5.701629E-07 | decoupled learning rate: 1.425407E-06 | global batch size:    64 | lm loss: 6.053015E-03 | loss scale: 1.0 | grad norm: 0.321 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:40:16] iteration      436/30517578 | consumed samples:        27904 | elapsed time per iteration (ms): 34805.5 | throughput per GPU (TFLOP/s/GPU): 381.8 | learning rate: 5.714736E-07 | decoupled learning rate: 1.428684E-06 | global batch size:    64 | lm loss: 5.388970E-03 | loss scale: 1.0 | grad norm: 0.279 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:40:50] iteration      437/30517578 | consumed samples:        27968 | elapsed time per iteration (ms): 34119.4 | throughput per GPU (TFLOP/s/GPU): 389.5 | learning rate: 5.727844E-07 | decoupled learning rate: 1.431961E-06 | global batch size:    64 | lm loss: 6.100185E-03 | loss scale: 1.0 | grad norm: 0.421 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:41:25] iteration      438/30517578 | consumed samples:        28032 | elapsed time per iteration (ms): 35026.8 | throughput per GPU (TFLOP/s/GPU): 379.4 | learning rate: 5.740951E-07 | decoupled learning rate: 1.435238E-06 | global batch size:    64 | lm loss: 5.592928E-03 | loss scale: 1.0 | grad norm: 0.281 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:41:59] iteration      439/30517578 | consumed samples:        28096 | elapsed time per iteration (ms): 33930.7 | throughput per GPU (TFLOP/s/GPU): 391.6 | learning rate: 5.754058E-07 | decoupled learning rate: 1.438514E-06 | global batch size:    64 | lm loss: 6.272667E-03 | loss scale: 1.0 | grad norm: 1.610 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:42:33] iteration      440/30517578 | consumed samples:        28160 | elapsed time per iteration (ms): 33781.2 | throughput per GPU (TFLOP/s/GPU): 393.4 | learning rate: 5.767165E-07 | decoupled learning rate: 1.441791E-06 | global batch size:    64 | lm loss: 8.019957E-03 | loss scale: 1.0 | grad norm: 0.599 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:43:07] iteration      441/30517578 | consumed samples:        28224 | elapsed time per iteration (ms): 34236.6 | throughput per GPU (TFLOP/s/GPU): 388.1 | learning rate: 5.780272E-07 | decoupled learning rate: 1.445068E-06 | global batch size:    64 | lm loss: 7.690337E-03 | loss scale: 1.0 | grad norm: 0.419 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:43:41] iteration      442/30517578 | consumed samples:        28288 | elapsed time per iteration (ms): 33894.0 | throughput per GPU (TFLOP/s/GPU): 392.1 | learning rate: 5.793380E-07 | decoupled learning rate: 1.448345E-06 | global batch size:    64 | lm loss: 7.092745E-03 | loss scale: 1.0 | grad norm: 0.927 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:44:16] iteration      443/30517578 | consumed samples:        28352 | elapsed time per iteration (ms): 35398.3 | throughput per GPU (TFLOP/s/GPU): 375.4 | learning rate: 5.806486E-07 | decoupled learning rate: 1.451622E-06 | global batch size:    64 | lm loss: 6.124746E-03 | loss scale: 1.0 | grad norm: 0.368 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:44:51] iteration      444/30517578 | consumed samples:        28416 | elapsed time per iteration (ms): 34272.8 | throughput per GPU (TFLOP/s/GPU): 387.7 | learning rate: 5.819594E-07 | decoupled learning rate: 1.454898E-06 | global batch size:    64 | lm loss: 4.981818E-03 | loss scale: 1.0 | grad norm: 0.335 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:45:26] iteration      445/30517578 | consumed samples:        28480 | elapsed time per iteration (ms): 35135.3 | throughput per GPU (TFLOP/s/GPU): 378.2 | learning rate: 5.832701E-07 | decoupled learning rate: 1.458175E-06 | global batch size:    64 | lm loss: 6.713819E-03 | loss scale: 1.0 | grad norm: 1.491 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:46:00] iteration      446/30517578 | consumed samples:        28544 | elapsed time per iteration (ms): 33951.3 | throughput per GPU (TFLOP/s/GPU): 391.4 | learning rate: 5.845808E-07 | decoupled learning rate: 1.461452E-06 | global batch size:    64 | lm loss: 8.614015E-03 | loss scale: 1.0 | grad norm: 0.605 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:46:35] iteration      447/30517578 | consumed samples:        28608 | elapsed time per iteration (ms): 35026.4 | throughput per GPU (TFLOP/s/GPU): 379.4 | learning rate: 5.858915E-07 | decoupled learning rate: 1.464729E-06 | global batch size:    64 | lm loss: 7.696060E-03 | loss scale: 1.0 | grad norm: 0.484 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:47:09] iteration      448/30517578 | consumed samples:        28672 | elapsed time per iteration (ms): 34768.6 | throughput per GPU (TFLOP/s/GPU): 382.2 | learning rate: 5.872022E-07 | decoupled learning rate: 1.468006E-06 | global batch size:    64 | lm loss: 6.843681E-03 | loss scale: 1.0 | grad norm: 1.528 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:47:44] iteration      449/30517578 | consumed samples:        28736 | elapsed time per iteration (ms): 34615.2 | throughput per GPU (TFLOP/s/GPU): 383.9 | learning rate: 5.885130E-07 | decoupled learning rate: 1.471282E-06 | global batch size:    64 | lm loss: 7.154782E-03 | loss scale: 1.0 | grad norm: 0.393 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:48:19] iteration      450/30517578 | consumed samples:        28800 | elapsed time per iteration (ms): 34932.2 | throughput per GPU (TFLOP/s/GPU): 380.4 | learning rate: 5.898237E-07 | decoupled learning rate: 1.474559E-06 | global batch size:    64 | lm loss: 8.627828E-03 | loss scale: 1.0 | grad norm: 0.614 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:48:54] iteration      451/30517578 | consumed samples:        28864 | elapsed time per iteration (ms): 34566.1 | throughput per GPU (TFLOP/s/GPU): 384.4 | learning rate: 5.911344E-07 | decoupled learning rate: 1.477836E-06 | global batch size:    64 | lm loss: 5.964001E-03 | loss scale: 1.0 | grad norm: 0.599 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:49:28] iteration      452/30517578 | consumed samples:        28928 | elapsed time per iteration (ms): 34613.7 | throughput per GPU (TFLOP/s/GPU): 383.9 | learning rate: 5.924451E-07 | decoupled learning rate: 1.481113E-06 | global batch size:    64 | lm loss: 5.761959E-03 | loss scale: 1.0 | grad norm: 0.334 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:50:03] iteration      453/30517578 | consumed samples:        28992 | elapsed time per iteration (ms): 34392.5 | throughput per GPU (TFLOP/s/GPU): 386.4 | learning rate: 5.937558E-07 | decoupled learning rate: 1.484390E-06 | global batch size:    64 | lm loss: 5.321111E-03 | loss scale: 1.0 | grad norm: 0.259 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:50:37] iteration      454/30517578 | consumed samples:        29056 | elapsed time per iteration (ms): 34840.1 | throughput per GPU (TFLOP/s/GPU): 381.4 | learning rate: 5.950666E-07 | decoupled learning rate: 1.487666E-06 | global batch size:    64 | lm loss: 5.711707E-03 | loss scale: 1.0 | grad norm: 0.728 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:51:12] iteration      455/30517578 | consumed samples:        29120 | elapsed time per iteration (ms): 34658.5 | throughput per GPU (TFLOP/s/GPU): 383.4 | learning rate: 5.963773E-07 | decoupled learning rate: 1.490943E-06 | global batch size:    64 | lm loss: 7.721326E-03 | loss scale: 1.0 | grad norm: 0.524 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:51:47] iteration      456/30517578 | consumed samples:        29184 | elapsed time per iteration (ms): 34714.1 | throughput per GPU (TFLOP/s/GPU): 382.8 | learning rate: 5.976880E-07 | decoupled learning rate: 1.494220E-06 | global batch size:    64 | lm loss: 5.928873E-03 | loss scale: 1.0 | grad norm: 0.343 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:52:22] iteration      457/30517578 | consumed samples:        29248 | elapsed time per iteration (ms): 34751.7 | throughput per GPU (TFLOP/s/GPU): 382.4 | learning rate: 5.989987E-07 | decoupled learning rate: 1.497497E-06 | global batch size:    64 | lm loss: 7.335705E-03 | loss scale: 1.0 | grad norm: 1.419 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:52:56] iteration      458/30517578 | consumed samples:        29312 | elapsed time per iteration (ms): 34698.0 | throughput per GPU (TFLOP/s/GPU): 383.0 | learning rate: 6.003095E-07 | decoupled learning rate: 1.500774E-06 | global batch size:    64 | lm loss: 6.374811E-03 | loss scale: 1.0 | grad norm: 0.320 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:53:31] iteration      459/30517578 | consumed samples:        29376 | elapsed time per iteration (ms): 34628.9 | throughput per GPU (TFLOP/s/GPU): 383.7 | learning rate: 6.016202E-07 | decoupled learning rate: 1.504050E-06 | global batch size:    64 | lm loss: 6.409080E-03 | loss scale: 1.0 | grad norm: 0.335 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:54:05] iteration      460/30517578 | consumed samples:        29440 | elapsed time per iteration (ms): 34312.8 | throughput per GPU (TFLOP/s/GPU): 387.3 | learning rate: 6.029309E-07 | decoupled learning rate: 1.507327E-06 | global batch size:    64 | lm loss: 8.824307E-03 | loss scale: 1.0 | grad norm: 1.900 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:54:39] iteration      461/30517578 | consumed samples:        29504 | elapsed time per iteration (ms): 33611.8 | throughput per GPU (TFLOP/s/GPU): 395.4 | learning rate: 6.042416E-07 | decoupled learning rate: 1.510604E-06 | global batch size:    64 | lm loss: 6.049580E-03 | loss scale: 1.0 | grad norm: 0.289 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:55:13] iteration      462/30517578 | consumed samples:        29568 | elapsed time per iteration (ms): 34075.4 | throughput per GPU (TFLOP/s/GPU): 390.0 | learning rate: 6.055523E-07 | decoupled learning rate: 1.513881E-06 | global batch size:    64 | lm loss: 6.545303E-03 | loss scale: 1.0 | grad norm: 0.324 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:55:47] iteration      463/30517578 | consumed samples:        29632 | elapsed time per iteration (ms): 33978.5 | throughput per GPU (TFLOP/s/GPU): 391.1 | learning rate: 6.068631E-07 | decoupled learning rate: 1.517158E-06 | global batch size:    64 | lm loss: 6.746482E-03 | loss scale: 1.0 | grad norm: 0.678 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:56:21] iteration      464/30517578 | consumed samples:        29696 | elapsed time per iteration (ms): 33855.7 | throughput per GPU (TFLOP/s/GPU): 392.5 | learning rate: 6.081738E-07 | decoupled learning rate: 1.520434E-06 | global batch size:    64 | lm loss: 5.459468E-03 | loss scale: 1.0 | grad norm: 0.205 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:56:55] iteration      465/30517578 | consumed samples:        29760 | elapsed time per iteration (ms): 34584.4 | throughput per GPU (TFLOP/s/GPU): 384.2 | learning rate: 6.094845E-07 | decoupled learning rate: 1.523711E-06 | global batch size:    64 | lm loss: 5.431066E-03 | loss scale: 1.0 | grad norm: 0.230 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:57:29] iteration      466/30517578 | consumed samples:        29824 | elapsed time per iteration (ms): 33684.6 | throughput per GPU (TFLOP/s/GPU): 394.5 | learning rate: 6.107952E-07 | decoupled learning rate: 1.526988E-06 | global batch size:    64 | lm loss: 5.924573E-03 | loss scale: 1.0 | grad norm: 0.527 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:58:03] iteration      467/30517578 | consumed samples:        29888 | elapsed time per iteration (ms): 34103.5 | throughput per GPU (TFLOP/s/GPU): 389.7 | learning rate: 6.121059E-07 | decoupled learning rate: 1.530265E-06 | global batch size:    64 | lm loss: 6.379189E-03 | loss scale: 1.0 | grad norm: 0.374 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:58:37] iteration      468/30517578 | consumed samples:        29952 | elapsed time per iteration (ms): 34103.9 | throughput per GPU (TFLOP/s/GPU): 389.6 | learning rate: 6.134167E-07 | decoupled learning rate: 1.533542E-06 | global batch size:    64 | lm loss: 6.171605E-03 | loss scale: 1.0 | grad norm: 0.329 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:59:11] iteration      469/30517578 | consumed samples:        30016 | elapsed time per iteration (ms): 33969.1 | throughput per GPU (TFLOP/s/GPU): 391.2 | learning rate: 6.147274E-07 | decoupled learning rate: 1.536818E-06 | global batch size:    64 | lm loss: 7.980661E-03 | loss scale: 1.0 | grad norm: 1.915 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 18:59:45] iteration      470/30517578 | consumed samples:        30080 | elapsed time per iteration (ms): 33870.5 | throughput per GPU (TFLOP/s/GPU): 392.3 | learning rate: 6.160381E-07 | decoupled learning rate: 1.540095E-06 | global batch size:    64 | lm loss: 6.611222E-03 | loss scale: 1.0 | grad norm: 0.293 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 19:00:20] iteration      471/30517578 | consumed samples:        30144 | elapsed time per iteration (ms): 34989.3 | throughput per GPU (TFLOP/s/GPU): 379.8 | learning rate: 6.173488E-07 | decoupled learning rate: 1.543372E-06 | global batch size:    64 | lm loss: 1.228767E-02 | loss scale: 1.0 | grad norm: 2.439 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 19:00:55] iteration      472/30517578 | consumed samples:        30208 | elapsed time per iteration (ms): 34686.1 | throughput per GPU (TFLOP/s/GPU): 383.1 | learning rate: 6.186595E-07 | decoupled learning rate: 1.546649E-06 | global batch size:    64 | lm loss: 6.225327E-03 | loss scale: 1.0 | grad norm: 0.283 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 19:01:30] iteration      473/30517578 | consumed samples:        30272 | elapsed time per iteration (ms): 35153.4 | throughput per GPU (TFLOP/s/GPU): 378.0 | learning rate: 6.199703E-07 | decoupled learning rate: 1.549926E-06 | global batch size:    64 | lm loss: 6.661072E-03 | loss scale: 1.0 | grad norm: 1.275 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 19:02:06] iteration      474/30517578 | consumed samples:        30336 | elapsed time per iteration (ms): 35661.7 | throughput per GPU (TFLOP/s/GPU): 372.6 | learning rate: 6.212809E-07 | decoupled learning rate: 1.553202E-06 | global batch size:    64 | lm loss: 8.037752E-03 | loss scale: 1.0 | grad norm: 0.437 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 19:02:42] iteration      475/30517578 | consumed samples:        30400 | elapsed time per iteration (ms): 36439.6 | throughput per GPU (TFLOP/s/GPU): 364.7 | learning rate: 6.225917E-07 | decoupled learning rate: 1.556479E-06 | global batch size:    64 | lm loss: 7.634633E-03 | loss scale: 1.0 | grad norm: 0.365 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 19:03:16] iteration      476/30517578 | consumed samples:        30464 | elapsed time per iteration (ms): 34017.9 | throughput per GPU (TFLOP/s/GPU): 390.6 | learning rate: 6.239024E-07 | decoupled learning rate: 1.559756E-06 | global batch size:    64 | lm loss: 7.329695E-03 | loss scale: 1.0 | grad norm: 0.565 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 19:03:51] iteration      477/30517578 | consumed samples:        30528 | elapsed time per iteration (ms): 34934.9 | throughput per GPU (TFLOP/s/GPU): 380.4 | learning rate: 6.252131E-07 | decoupled learning rate: 1.563033E-06 | global batch size:    64 | lm loss: 4.775117E-03 | loss scale: 1.0 | grad norm: 0.192 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 19:04:26] iteration      478/30517578 | consumed samples:        30592 | elapsed time per iteration (ms): 35064.3 | throughput per GPU (TFLOP/s/GPU): 379.0 | learning rate: 6.265238E-07 | decoupled learning rate: 1.566310E-06 | global batch size:    64 | lm loss: 5.936288E-03 | loss scale: 1.0 | grad norm: 0.309 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 19:05:00] iteration      479/30517578 | consumed samples:        30656 | elapsed time per iteration (ms): 33996.3 | throughput per GPU (TFLOP/s/GPU): 390.9 | learning rate: 6.278345E-07 | decoupled learning rate: 1.569586E-06 | global batch size:    64 | lm loss: 5.698926E-03 | loss scale: 1.0 | grad norm: 0.730 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 19:05:34] iteration      480/30517578 | consumed samples:        30720 | elapsed time per iteration (ms): 33923.1 | throughput per GPU (TFLOP/s/GPU): 391.7 | learning rate: 6.291453E-07 | decoupled learning rate: 1.572863E-06 | global batch size:    64 | lm loss: 7.529688E-03 | loss scale: 1.0 | grad norm: 0.472 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 19:06:08] iteration      481/30517578 | consumed samples:        30784 | elapsed time per iteration (ms): 33894.4 | throughput per GPU (TFLOP/s/GPU): 392.1 | learning rate: 6.304560E-07 | decoupled learning rate: 1.576140E-06 | global batch size:    64 | lm loss: 7.362192E-03 | loss scale: 1.0 | grad norm: 0.376 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 19:06:41] iteration      482/30517578 | consumed samples:        30848 | elapsed time per iteration (ms): 33559.6 | throughput per GPU (TFLOP/s/GPU): 396.0 | learning rate: 6.317667E-07 | decoupled learning rate: 1.579417E-06 | global batch size:    64 | lm loss: 6.085851E-03 | loss scale: 1.0 | grad norm: 0.846 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 19:07:15] iteration      483/30517578 | consumed samples:        30912 | elapsed time per iteration (ms): 33868.6 | throughput per GPU (TFLOP/s/GPU): 392.4 | learning rate: 6.330774E-07 | decoupled learning rate: 1.582694E-06 | global batch size:    64 | lm loss: 5.894644E-03 | loss scale: 1.0 | grad norm: 0.279 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 19:07:49] iteration      484/30517578 | consumed samples:        30976 | elapsed time per iteration (ms): 34054.5 | throughput per GPU (TFLOP/s/GPU): 390.2 | learning rate: 6.343881E-07 | decoupled learning rate: 1.585970E-06 | global batch size:    64 | lm loss: 5.338400E-03 | loss scale: 1.0 | grad norm: 0.228 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 19:08:23] iteration      485/30517578 | consumed samples:        31040 | elapsed time per iteration (ms): 33843.7 | throughput per GPU (TFLOP/s/GPU): 392.6 | learning rate: 6.356989E-07 | decoupled learning rate: 1.589247E-06 | global batch size:    64 | lm loss: 1.338063E-02 | loss scale: 1.0 | grad norm: 5.710 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 19:08:57] iteration      486/30517578 | consumed samples:        31104 | elapsed time per iteration (ms): 34034.9 | throughput per GPU (TFLOP/s/GPU): 390.4 | learning rate: 6.370096E-07 | decoupled learning rate: 1.592524E-06 | global batch size:    64 | lm loss: 6.517345E-03 | loss scale: 1.0 | grad norm: 0.371 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 19:09:31] iteration      487/30517578 | consumed samples:        31168 | elapsed time per iteration (ms): 33644.0 | throughput per GPU (TFLOP/s/GPU): 395.0 | learning rate: 6.383203E-07 | decoupled learning rate: 1.595801E-06 | global batch size:    64 | lm loss: 2.434931E-02 | loss scale: 1.0 | grad norm: 48.489 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 19:10:04] iteration      488/30517578 | consumed samples:        31232 | elapsed time per iteration (ms): 33662.9 | throughput per GPU (TFLOP/s/GPU): 394.8 | learning rate: 6.396310E-07 | decoupled learning rate: 1.599078E-06 | global batch size:    64 | lm loss: 6.179172E-03 | loss scale: 1.0 | grad norm: 0.354 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 19:10:39] iteration      489/30517578 | consumed samples:        31296 | elapsed time per iteration (ms): 34050.3 | throughput per GPU (TFLOP/s/GPU): 390.3 | learning rate: 6.409418E-07 | decoupled learning rate: 1.602354E-06 | global batch size:    64 | lm loss: 6.420740E-03 | loss scale: 1.0 | grad norm: 1.024 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 19:11:13] iteration      490/30517578 | consumed samples:        31360 | elapsed time per iteration (ms): 34301.0 | throughput per GPU (TFLOP/s/GPU): 387.4 | learning rate: 6.422525E-07 | decoupled learning rate: 1.605631E-06 | global batch size:    64 | lm loss: 7.013621E-03 | loss scale: 1.0 | grad norm: 0.620 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 19:11:47] iteration      491/30517578 | consumed samples:        31424 | elapsed time per iteration (ms): 34361.3 | throughput per GPU (TFLOP/s/GPU): 386.7 | learning rate: 6.435632E-07 | decoupled learning rate: 1.608908E-06 | global batch size:    64 | lm loss: 6.292884E-03 | loss scale: 1.0 | grad norm: 0.336 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 19:12:22] iteration      492/30517578 | consumed samples:        31488 | elapsed time per iteration (ms): 34371.2 | throughput per GPU (TFLOP/s/GPU): 386.6 | learning rate: 6.448739E-07 | decoupled learning rate: 1.612185E-06 | global batch size:    64 | lm loss: 8.232105E-03 | loss scale: 1.0 | grad norm: 2.422 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 19:12:56] iteration      493/30517578 | consumed samples:        31552 | elapsed time per iteration (ms): 34763.3 | throughput per GPU (TFLOP/s/GPU): 382.3 | learning rate: 6.461846E-07 | decoupled learning rate: 1.615462E-06 | global batch size:    64 | lm loss: 5.924928E-03 | loss scale: 1.0 | grad norm: 1.633 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 19:13:31] iteration      494/30517578 | consumed samples:        31616 | elapsed time per iteration (ms): 34747.5 | throughput per GPU (TFLOP/s/GPU): 382.4 | learning rate: 6.474954E-07 | decoupled learning rate: 1.618738E-06 | global batch size:    64 | lm loss: 5.958597E-03 | loss scale: 1.0 | grad norm: 0.290 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 19:14:06] iteration      495/30517578 | consumed samples:        31680 | elapsed time per iteration (ms): 34571.4 | throughput per GPU (TFLOP/s/GPU): 384.4 | learning rate: 6.488061E-07 | decoupled learning rate: 1.622015E-06 | global batch size:    64 | lm loss: 7.223235E-03 | loss scale: 1.0 | grad norm: 0.880 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 19:14:40] iteration      496/30517578 | consumed samples:        31744 | elapsed time per iteration (ms): 34584.2 | throughput per GPU (TFLOP/s/GPU): 384.2 | learning rate: 6.501168E-07 | decoupled learning rate: 1.625292E-06 | global batch size:    64 | lm loss: 7.054213E-03 | loss scale: 1.0 | grad norm: 0.493 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 19:15:15] iteration      497/30517578 | consumed samples:        31808 | elapsed time per iteration (ms): 34307.9 | throughput per GPU (TFLOP/s/GPU): 387.3 | learning rate: 6.514275E-07 | decoupled learning rate: 1.628569E-06 | global batch size:    64 | lm loss: 6.246033E-03 | loss scale: 1.0 | grad norm: 0.428 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 19:15:49] iteration      498/30517578 | consumed samples:        31872 | elapsed time per iteration (ms): 34157.2 | throughput per GPU (TFLOP/s/GPU): 389.0 | learning rate: 6.527382E-07 | decoupled learning rate: 1.631846E-06 | global batch size:    64 | lm loss: 8.015231E-03 | loss scale: 1.0 | grad norm: 2.299 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 19:16:24] iteration      499/30517578 | consumed samples:        31936 | elapsed time per iteration (ms): 35153.6 | throughput per GPU (TFLOP/s/GPU): 378.0 | learning rate: 6.540490E-07 | decoupled learning rate: 1.635122E-06 | global batch size:    64 | lm loss: 6.386028E-03 | loss scale: 1.0 | grad norm: 0.299 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 19:17:00] iteration      500/30517578 | consumed samples:        32000 | elapsed time per iteration (ms): 35904.4 | throughput per GPU (TFLOP/s/GPU): 370.1 | learning rate: 6.553597E-07 | decoupled learning rate: 1.638399E-06 | global batch size:    64 | lm loss: 7.177886E-03 | loss scale: 1.0 | grad norm: 0.370 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 19:17:35] iteration      501/30517578 | consumed samples:        32064 | elapsed time per iteration (ms): 35151.1 | throughput per GPU (TFLOP/s/GPU): 378.0 | learning rate: 6.566704E-07 | decoupled learning rate: 1.641676E-06 | global batch size:    64 | lm loss: 3.612560E-02 | loss scale: 1.0 | grad norm: 181.307 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 19:18:10] iteration      502/30517578 | consumed samples:        32128 | elapsed time per iteration (ms): 35528.8 | throughput per GPU (TFLOP/s/GPU): 374.0 | learning rate: 6.579811E-07 | decoupled learning rate: 1.644953E-06 | global batch size:    64 | lm loss: 5.119553E-02 | loss scale: 1.0 | grad norm: 171.549 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 19:18:45] iteration      503/30517578 | consumed samples:        32192 | elapsed time per iteration (ms): 34954.9 | throughput per GPU (TFLOP/s/GPU): 380.2 | learning rate: 6.592918E-07 | decoupled learning rate: 1.648230E-06 | global batch size:    64 | lm loss: 3.840778E-02 | loss scale: 1.0 | grad norm: 15.793 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 19:19:20] iteration      504/30517578 | consumed samples:        32256 | elapsed time per iteration (ms): 34962.0 | throughput per GPU (TFLOP/s/GPU): 380.1 | learning rate: 6.606026E-07 | decoupled learning rate: 1.651506E-06 | global batch size:    64 | lm loss: 7.929930E-03 | loss scale: 1.0 | grad norm: 0.729 | number of skipped iterations:   0 | number of nan iterations:   0 |
