 [2025-11-16 17:42:20] iteration        1/30517578 | consumed samples:           64 | elapsed time per iteration (ms): 111053.3 | throughput per GPU (TFLOP/s/GPU): 119.7 | learning rate: 1.310719E-09 | decoupled learning rate: 3.276798E-09 | global batch size:    64 | lm loss: 1.195438E+01 | loss scale: 1.0 | grad norm: 80.507 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:00:18] iteration      439/30517578 | consumed samples:        28096 | elapsed time per iteration (ms): 35939.5 | throughput per GPU (TFLOP/s/GPU): 369.7 | learning rate: 5.754058E-07 | decoupled learning rate: 1.438514E-06 | global batch size:    64 | lm loss: 5.593247E-03 | loss scale: 1.0 | grad norm: 0.335 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:00:53] iteration      440/30517578 | consumed samples:        28160 | elapsed time per iteration (ms): 35436.9 | throughput per GPU (TFLOP/s/GPU): 375.0 | learning rate: 5.767165E-07 | decoupled learning rate: 1.441791E-06 | global batch size:    64 | lm loss: 4.847079E-03 | loss scale: 1.0 | grad norm: 0.247 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:01:29] iteration      441/30517578 | consumed samples:        28224 | elapsed time per iteration (ms): 35415.3 | throughput per GPU (TFLOP/s/GPU): 375.2 | learning rate: 5.780272E-07 | decoupled learning rate: 1.445068E-06 | global batch size:    64 | lm loss: 9.169621E-03 | loss scale: 1.0 | grad norm: 3.435 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:02:05] iteration      442/30517578 | consumed samples:        28288 | elapsed time per iteration (ms): 36530.3 | throughput per GPU (TFLOP/s/GPU): 363.8 | learning rate: 5.793380E-07 | decoupled learning rate: 1.448345E-06 | global batch size:    64 | lm loss: 6.938105E-03 | loss scale: 1.0 | grad norm: 0.429 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:02:42] iteration      443/30517578 | consumed samples:        28352 | elapsed time per iteration (ms): 36755.1 | throughput per GPU (TFLOP/s/GPU): 361.5 | learning rate: 5.806486E-07 | decoupled learning rate: 1.451622E-06 | global batch size:    64 | lm loss: 6.931721E-03 | loss scale: 1.0 | grad norm: 0.352 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:03:18] iteration      444/30517578 | consumed samples:        28416 | elapsed time per iteration (ms): 35534.5 | throughput per GPU (TFLOP/s/GPU): 374.0 | learning rate: 5.819594E-07 | decoupled learning rate: 1.454898E-06 | global batch size:    64 | lm loss: 5.615264E-03 | loss scale: 1.0 | grad norm: 0.757 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:03:53] iteration      445/30517578 | consumed samples:        28480 | elapsed time per iteration (ms): 35679.0 | throughput per GPU (TFLOP/s/GPU): 372.4 | learning rate: 5.832701E-07 | decoupled learning rate: 1.458175E-06 | global batch size:    64 | lm loss: 5.765109E-03 | loss scale: 1.0 | grad norm: 0.361 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:04:28] iteration      446/30517578 | consumed samples:        28544 | elapsed time per iteration (ms): 34976.3 | throughput per GPU (TFLOP/s/GPU): 379.9 | learning rate: 5.845808E-07 | decoupled learning rate: 1.461452E-06 | global batch size:    64 | lm loss: 5.274938E-03 | loss scale: 1.0 | grad norm: 0.276 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:05:02] iteration      447/30517578 | consumed samples:        28608 | elapsed time per iteration (ms): 33951.3 | throughput per GPU (TFLOP/s/GPU): 391.4 | learning rate: 5.858915E-07 | decoupled learning rate: 1.464729E-06 | global batch size:    64 | lm loss: 5.745233E-03 | loss scale: 1.0 | grad norm: 0.678 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:05:35] iteration      448/30517578 | consumed samples:        28672 | elapsed time per iteration (ms): 33136.9 | throughput per GPU (TFLOP/s/GPU): 401.0 | learning rate: 5.872022E-07 | decoupled learning rate: 1.468006E-06 | global batch size:    64 | lm loss: 7.275021E-03 | loss scale: 1.0 | grad norm: 0.502 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:06:08] iteration      449/30517578 | consumed samples:        28736 | elapsed time per iteration (ms): 33064.3 | throughput per GPU (TFLOP/s/GPU): 401.9 | learning rate: 5.885130E-07 | decoupled learning rate: 1.471282E-06 | global batch size:    64 | lm loss: 7.186567E-03 | loss scale: 1.0 | grad norm: 0.458 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:06:41] iteration      450/30517578 | consumed samples:        28800 | elapsed time per iteration (ms): 33035.6 | throughput per GPU (TFLOP/s/GPU): 402.3 | learning rate: 5.898237E-07 | decoupled learning rate: 1.474559E-06 | global batch size:    64 | lm loss: 9.565161E-03 | loss scale: 1.0 | grad norm: 1.698 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:07:15] iteration      451/30517578 | consumed samples:        28864 | elapsed time per iteration (ms): 33466.6 | throughput per GPU (TFLOP/s/GPU): 397.1 | learning rate: 5.911344E-07 | decoupled learning rate: 1.477836E-06 | global batch size:    64 | lm loss: 5.993572E-03 | loss scale: 1.0 | grad norm: 0.307 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:07:48] iteration      452/30517578 | consumed samples:        28928 | elapsed time per iteration (ms): 33260.1 | throughput per GPU (TFLOP/s/GPU): 399.5 | learning rate: 5.924451E-07 | decoupled learning rate: 1.481113E-06 | global batch size:    64 | lm loss: 6.041360E-03 | loss scale: 1.0 | grad norm: 0.338 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:08:22] iteration      453/30517578 | consumed samples:        28992 | elapsed time per iteration (ms): 33357.6 | throughput per GPU (TFLOP/s/GPU): 398.4 | learning rate: 5.937558E-07 | decoupled learning rate: 1.484390E-06 | global batch size:    64 | lm loss: 6.896732E-03 | loss scale: 1.0 | grad norm: 1.324 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:08:56] iteration      454/30517578 | consumed samples:        29056 | elapsed time per iteration (ms): 34017.4 | throughput per GPU (TFLOP/s/GPU): 390.6 | learning rate: 5.950666E-07 | decoupled learning rate: 1.487666E-06 | global batch size:    64 | lm loss: 6.080502E-03 | loss scale: 1.0 | grad norm: 0.368 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:09:29] iteration      455/30517578 | consumed samples:        29120 | elapsed time per iteration (ms): 33129.1 | throughput per GPU (TFLOP/s/GPU): 401.1 | learning rate: 5.963773E-07 | decoupled learning rate: 1.490943E-06 | global batch size:    64 | lm loss: 6.801322E-03 | loss scale: 1.0 | grad norm: 0.342 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:10:03] iteration      456/30517578 | consumed samples:        29184 | elapsed time per iteration (ms): 33896.8 | throughput per GPU (TFLOP/s/GPU): 392.0 | learning rate: 5.976880E-07 | decoupled learning rate: 1.494220E-06 | global batch size:    64 | lm loss: 5.908310E-03 | loss scale: 1.0 | grad norm: 0.751 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:10:36] iteration      457/30517578 | consumed samples:        29248 | elapsed time per iteration (ms): 33068.8 | throughput per GPU (TFLOP/s/GPU): 401.8 | learning rate: 5.989987E-07 | decoupled learning rate: 1.497497E-06 | global batch size:    64 | lm loss: 5.589119E-03 | loss scale: 1.0 | grad norm: 0.297 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:11:09] iteration      458/30517578 | consumed samples:        29312 | elapsed time per iteration (ms): 33166.6 | throughput per GPU (TFLOP/s/GPU): 400.7 | learning rate: 6.003095E-07 | decoupled learning rate: 1.500774E-06 | global batch size:    64 | lm loss: 5.700054E-03 | loss scale: 1.0 | grad norm: 0.283 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:11:42] iteration      459/30517578 | consumed samples:        29376 | elapsed time per iteration (ms): 33033.4 | throughput per GPU (TFLOP/s/GPU): 402.3 | learning rate: 6.016202E-07 | decoupled learning rate: 1.504050E-06 | global batch size:    64 | lm loss: 6.413622E-03 | loss scale: 1.0 | grad norm: 0.866 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:12:15] iteration      460/30517578 | consumed samples:        29440 | elapsed time per iteration (ms): 33168.9 | throughput per GPU (TFLOP/s/GPU): 400.6 | learning rate: 6.029309E-07 | decoupled learning rate: 1.507327E-06 | global batch size:    64 | lm loss: 8.312820E-03 | loss scale: 1.0 | grad norm: 0.457 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:12:48] iteration      461/30517578 | consumed samples:        29504 | elapsed time per iteration (ms): 33309.8 | throughput per GPU (TFLOP/s/GPU): 398.9 | learning rate: 6.042416E-07 | decoupled learning rate: 1.510604E-06 | global batch size:    64 | lm loss: 6.655174E-03 | loss scale: 1.0 | grad norm: 0.313 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:13:23] iteration      462/30517578 | consumed samples:        29568 | elapsed time per iteration (ms): 34190.6 | throughput per GPU (TFLOP/s/GPU): 388.7 | learning rate: 6.055523E-07 | decoupled learning rate: 1.513881E-06 | global batch size:    64 | lm loss: 7.773896E-03 | loss scale: 1.0 | grad norm: 1.367 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:13:56] iteration      463/30517578 | consumed samples:        29632 | elapsed time per iteration (ms): 33573.2 | throughput per GPU (TFLOP/s/GPU): 395.8 | learning rate: 6.068631E-07 | decoupled learning rate: 1.517158E-06 | global batch size:    64 | lm loss: 6.034799E-03 | loss scale: 1.0 | grad norm: 0.382 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:14:32] iteration      464/30517578 | consumed samples:        29696 | elapsed time per iteration (ms): 36072.7 | throughput per GPU (TFLOP/s/GPU): 368.4 | learning rate: 6.081738E-07 | decoupled learning rate: 1.520434E-06 | global batch size:    64 | lm loss: 6.025502E-03 | loss scale: 1.0 | grad norm: 0.503 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:15:07] iteration      465/30517578 | consumed samples:        29760 | elapsed time per iteration (ms): 34388.5 | throughput per GPU (TFLOP/s/GPU): 386.4 | learning rate: 6.094845E-07 | decoupled learning rate: 1.523711E-06 | global batch size:    64 | lm loss: 1.327312E-02 | loss scale: 1.0 | grad norm: 5.725 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:15:41] iteration      466/30517578 | consumed samples:        29824 | elapsed time per iteration (ms): 34316.8 | throughput per GPU (TFLOP/s/GPU): 387.2 | learning rate: 6.107952E-07 | decoupled learning rate: 1.526988E-06 | global batch size:    64 | lm loss: 7.271359E-03 | loss scale: 1.0 | grad norm: 0.456 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:16:16] iteration      467/30517578 | consumed samples:        29888 | elapsed time per iteration (ms): 35339.2 | throughput per GPU (TFLOP/s/GPU): 376.0 | learning rate: 6.121059E-07 | decoupled learning rate: 1.530265E-06 | global batch size:    64 | lm loss: 6.766732E-03 | loss scale: 1.0 | grad norm: 0.334 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:16:51] iteration      468/30517578 | consumed samples:        29952 | elapsed time per iteration (ms): 34513.4 | throughput per GPU (TFLOP/s/GPU): 385.0 | learning rate: 6.134167E-07 | decoupled learning rate: 1.533542E-06 | global batch size:    64 | lm loss: 6.357596E-03 | loss scale: 1.0 | grad norm: 0.522 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:17:25] iteration      469/30517578 | consumed samples:        30016 | elapsed time per iteration (ms): 34488.7 | throughput per GPU (TFLOP/s/GPU): 385.3 | learning rate: 6.147274E-07 | decoupled learning rate: 1.536818E-06 | global batch size:    64 | lm loss: 5.863892E-03 | loss scale: 1.0 | grad norm: 0.400 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:17:59] iteration      470/30517578 | consumed samples:        30080 | elapsed time per iteration (ms): 34018.3 | throughput per GPU (TFLOP/s/GPU): 390.6 | learning rate: 6.160381E-07 | decoupled learning rate: 1.540095E-06 | global batch size:    64 | lm loss: 6.279836E-03 | loss scale: 1.0 | grad norm: 0.383 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:18:34] iteration      471/30517578 | consumed samples:        30144 | elapsed time per iteration (ms): 34359.5 | throughput per GPU (TFLOP/s/GPU): 386.8 | learning rate: 6.173488E-07 | decoupled learning rate: 1.543372E-06 | global batch size:    64 | lm loss: 5.641081E-03 | loss scale: 1.0 | grad norm: 0.282 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:19:08] iteration      472/30517578 | consumed samples:        30208 | elapsed time per iteration (ms): 33960.3 | throughput per GPU (TFLOP/s/GPU): 391.3 | learning rate: 6.186595E-07 | decoupled learning rate: 1.546649E-06 | global batch size:    64 | lm loss: 9.766894E-03 | loss scale: 1.0 | grad norm: 3.245 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:19:41] iteration      473/30517578 | consumed samples:        30272 | elapsed time per iteration (ms): 33156.9 | throughput per GPU (TFLOP/s/GPU): 400.8 | learning rate: 6.199703E-07 | decoupled learning rate: 1.549926E-06 | global batch size:    64 | lm loss: 6.441723E-03 | loss scale: 1.0 | grad norm: 0.303 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:20:14] iteration      474/30517578 | consumed samples:        30336 | elapsed time per iteration (ms): 33304.3 | throughput per GPU (TFLOP/s/GPU): 399.0 | learning rate: 6.212809E-07 | decoupled learning rate: 1.553202E-06 | global batch size:    64 | lm loss: 7.810948E-03 | loss scale: 1.0 | grad norm: 0.408 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:20:49] iteration      475/30517578 | consumed samples:        30400 | elapsed time per iteration (ms): 34613.9 | throughput per GPU (TFLOP/s/GPU): 383.9 | learning rate: 6.225917E-07 | decoupled learning rate: 1.556479E-06 | global batch size:    64 | lm loss: 6.461943E-03 | loss scale: 1.0 | grad norm: 0.592 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:21:23] iteration      476/30517578 | consumed samples:        30464 | elapsed time per iteration (ms): 34679.5 | throughput per GPU (TFLOP/s/GPU): 383.2 | learning rate: 6.239024E-07 | decoupled learning rate: 1.559756E-06 | global batch size:    64 | lm loss: 9.336632E-03 | loss scale: 1.0 | grad norm: 2.475 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:21:58] iteration      477/30517578 | consumed samples:        30528 | elapsed time per iteration (ms): 34501.7 | throughput per GPU (TFLOP/s/GPU): 385.2 | learning rate: 6.252131E-07 | decoupled learning rate: 1.563033E-06 | global batch size:    64 | lm loss: 6.203214E-03 | loss scale: 1.0 | grad norm: 0.315 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:22:32] iteration      478/30517578 | consumed samples:        30592 | elapsed time per iteration (ms): 34403.5 | throughput per GPU (TFLOP/s/GPU): 386.3 | learning rate: 6.265238E-07 | decoupled learning rate: 1.566310E-06 | global batch size:    64 | lm loss: 8.176001E-03 | loss scale: 1.0 | grad norm: 0.462 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:23:08] iteration      479/30517578 | consumed samples:        30656 | elapsed time per iteration (ms): 35585.2 | throughput per GPU (TFLOP/s/GPU): 373.4 | learning rate: 6.278345E-07 | decoupled learning rate: 1.569586E-06 | global batch size:    64 | lm loss: 6.189398E-03 | loss scale: 1.0 | grad norm: 0.512 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:23:42] iteration      480/30517578 | consumed samples:        30720 | elapsed time per iteration (ms): 33880.2 | throughput per GPU (TFLOP/s/GPU): 392.2 | learning rate: 6.291453E-07 | decoupled learning rate: 1.572863E-06 | global batch size:    64 | lm loss: 5.063878E-03 | loss scale: 1.0 | grad norm: 0.178 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:24:15] iteration      481/30517578 | consumed samples:        30784 | elapsed time per iteration (ms): 33759.6 | throughput per GPU (TFLOP/s/GPU): 393.6 | learning rate: 6.304560E-07 | decoupled learning rate: 1.576140E-06 | global batch size:    64 | lm loss: 5.874286E-03 | loss scale: 1.0 | grad norm: 0.305 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:24:49] iteration      482/30517578 | consumed samples:        30848 | elapsed time per iteration (ms): 33450.6 | throughput per GPU (TFLOP/s/GPU): 397.3 | learning rate: 6.317667E-07 | decoupled learning rate: 1.579417E-06 | global batch size:    64 | lm loss: 5.027799E-03 | loss scale: 1.0 | grad norm: 0.223 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:25:22] iteration      483/30517578 | consumed samples:        30912 | elapsed time per iteration (ms): 33357.0 | throughput per GPU (TFLOP/s/GPU): 398.4 | learning rate: 6.330774E-07 | decoupled learning rate: 1.582694E-06 | global batch size:    64 | lm loss: 5.528060E-03 | loss scale: 1.0 | grad norm: 0.339 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:25:56] iteration      484/30517578 | consumed samples:        30976 | elapsed time per iteration (ms): 34141.1 | throughput per GPU (TFLOP/s/GPU): 389.2 | learning rate: 6.343881E-07 | decoupled learning rate: 1.585970E-06 | global batch size:    64 | lm loss: 7.248321E-03 | loss scale: 1.0 | grad norm: 2.063 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:26:31] iteration      485/30517578 | consumed samples:        31040 | elapsed time per iteration (ms): 34726.2 | throughput per GPU (TFLOP/s/GPU): 382.7 | learning rate: 6.356989E-07 | decoupled learning rate: 1.589247E-06 | global batch size:    64 | lm loss: 6.737635E-03 | loss scale: 1.0 | grad norm: 0.318 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:27:06] iteration      486/30517578 | consumed samples:        31104 | elapsed time per iteration (ms): 34805.3 | throughput per GPU (TFLOP/s/GPU): 381.8 | learning rate: 6.370096E-07 | decoupled learning rate: 1.592524E-06 | global batch size:    64 | lm loss: 8.008441E-03 | loss scale: 1.0 | grad norm: 0.434 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:27:40] iteration      487/30517578 | consumed samples:        31168 | elapsed time per iteration (ms): 34085.2 | throughput per GPU (TFLOP/s/GPU): 389.9 | learning rate: 6.383203E-07 | decoupled learning rate: 1.595801E-06 | global batch size:    64 | lm loss: 5.954969E-03 | loss scale: 1.0 | grad norm: 0.337 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:28:15] iteration      488/30517578 | consumed samples:        31232 | elapsed time per iteration (ms): 35257.2 | throughput per GPU (TFLOP/s/GPU): 376.9 | learning rate: 6.396310E-07 | decoupled learning rate: 1.599078E-06 | global batch size:    64 | lm loss: 5.454921E-03 | loss scale: 1.0 | grad norm: 0.702 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:28:52] iteration      489/30517578 | consumed samples:        31296 | elapsed time per iteration (ms): 36633.5 | throughput per GPU (TFLOP/s/GPU): 362.7 | learning rate: 6.409418E-07 | decoupled learning rate: 1.602354E-06 | global batch size:    64 | lm loss: 7.691504E-03 | loss scale: 1.0 | grad norm: 0.450 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:29:28] iteration      490/30517578 | consumed samples:        31360 | elapsed time per iteration (ms): 35960.4 | throughput per GPU (TFLOP/s/GPU): 369.5 | learning rate: 6.422525E-07 | decoupled learning rate: 1.605631E-06 | global batch size:    64 | lm loss: 6.893286E-03 | loss scale: 1.0 | grad norm: 0.356 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:30:04] iteration      491/30517578 | consumed samples:        31424 | elapsed time per iteration (ms): 35954.9 | throughput per GPU (TFLOP/s/GPU): 369.6 | learning rate: 6.435632E-07 | decoupled learning rate: 1.608908E-06 | global batch size:    64 | lm loss: 5.909017E-03 | loss scale: 1.0 | grad norm: 0.642 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:30:39] iteration      492/30517578 | consumed samples:        31488 | elapsed time per iteration (ms): 35570.3 | throughput per GPU (TFLOP/s/GPU): 373.6 | learning rate: 6.448739E-07 | decoupled learning rate: 1.612185E-06 | global batch size:    64 | lm loss: 5.051027E-03 | loss scale: 1.0 | grad norm: 0.232 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:31:15] iteration      493/30517578 | consumed samples:        31552 | elapsed time per iteration (ms): 36020.6 | throughput per GPU (TFLOP/s/GPU): 368.9 | learning rate: 6.461846E-07 | decoupled learning rate: 1.615462E-06 | global batch size:    64 | lm loss: 5.006718E-03 | loss scale: 1.0 | grad norm: 0.156 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:31:50] iteration      494/30517578 | consumed samples:        31616 | elapsed time per iteration (ms): 34815.1 | throughput per GPU (TFLOP/s/GPU): 381.7 | learning rate: 6.474954E-07 | decoupled learning rate: 1.618738E-06 | global batch size:    64 | lm loss: 6.138383E-03 | loss scale: 1.0 | grad norm: 1.068 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:32:26] iteration      495/30517578 | consumed samples:        31680 | elapsed time per iteration (ms): 35541.8 | throughput per GPU (TFLOP/s/GPU): 373.9 | learning rate: 6.488061E-07 | decoupled learning rate: 1.622015E-06 | global batch size:    64 | lm loss: 8.460933E-03 | loss scale: 1.0 | grad norm: 0.482 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:33:01] iteration      496/30517578 | consumed samples:        31744 | elapsed time per iteration (ms): 35163.3 | throughput per GPU (TFLOP/s/GPU): 377.9 | learning rate: 6.501168E-07 | decoupled learning rate: 1.625292E-06 | global batch size:    64 | lm loss: 7.325019E-03 | loss scale: 1.0 | grad norm: 0.349 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:33:35] iteration      497/30517578 | consumed samples:        31808 | elapsed time per iteration (ms): 34358.6 | throughput per GPU (TFLOP/s/GPU): 386.8 | learning rate: 6.514275E-07 | decoupled learning rate: 1.628569E-06 | global batch size:    64 | lm loss: 1.042396E-02 | loss scale: 1.0 | grad norm: 2.630 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:34:10] iteration      498/30517578 | consumed samples:        31872 | elapsed time per iteration (ms): 34804.5 | throughput per GPU (TFLOP/s/GPU): 381.8 | learning rate: 6.527382E-07 | decoupled learning rate: 1.631846E-06 | global batch size:    64 | lm loss: 6.376433E-03 | loss scale: 1.0 | grad norm: 0.294 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:34:45] iteration      499/30517578 | consumed samples:        31936 | elapsed time per iteration (ms): 34899.6 | throughput per GPU (TFLOP/s/GPU): 380.8 | learning rate: 6.540490E-07 | decoupled learning rate: 1.635122E-06 | global batch size:    64 | lm loss: 5.990680E-03 | loss scale: 1.0 | grad norm: 0.290 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:35:20] iteration      500/30517578 | consumed samples:        32000 | elapsed time per iteration (ms): 34948.1 | throughput per GPU (TFLOP/s/GPU): 380.2 | learning rate: 6.553597E-07 | decoupled learning rate: 1.638399E-06 | global batch size:    64 | lm loss: 6.415758E-03 | loss scale: 1.0 | grad norm: 0.781 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:35:54] iteration      501/30517578 | consumed samples:        32064 | elapsed time per iteration (ms): 34220.2 | throughput per GPU (TFLOP/s/GPU): 388.3 | learning rate: 6.566704E-07 | decoupled learning rate: 1.641676E-06 | global batch size:    64 | lm loss: 6.061127E-03 | loss scale: 1.0 | grad norm: 0.310 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:36:27] iteration      502/30517578 | consumed samples:        32128 | elapsed time per iteration (ms): 33250.1 | throughput per GPU (TFLOP/s/GPU): 399.7 | learning rate: 6.579811E-07 | decoupled learning rate: 1.644953E-06 | global batch size:    64 | lm loss: 6.458152E-03 | loss scale: 1.0 | grad norm: 0.383 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:37:01] iteration      503/30517578 | consumed samples:        32192 | elapsed time per iteration (ms): 33449.0 | throughput per GPU (TFLOP/s/GPU): 397.3 | learning rate: 6.592918E-07 | decoupled learning rate: 1.648230E-06 | global batch size:    64 | lm loss: 2.287591E-02 | loss scale: 1.0 | grad norm: 21.527 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:37:34] iteration      504/30517578 | consumed samples:        32256 | elapsed time per iteration (ms): 33592.4 | throughput per GPU (TFLOP/s/GPU): 395.6 | learning rate: 6.606026E-07 | decoupled learning rate: 1.651506E-06 | global batch size:    64 | lm loss: 1.809846E-02 | loss scale: 1.0 | grad norm: 6.476 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:38:08] iteration      505/30517578 | consumed samples:        32320 | elapsed time per iteration (ms): 33716.9 | throughput per GPU (TFLOP/s/GPU): 394.1 | learning rate: 6.619132E-07 | decoupled learning rate: 1.654783E-06 | global batch size:    64 | lm loss: 6.404668E-03 | loss scale: 1.0 | grad norm: 0.271 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:38:42] iteration      506/30517578 | consumed samples:        32384 | elapsed time per iteration (ms): 33538.3 | throughput per GPU (TFLOP/s/GPU): 396.2 | learning rate: 6.632240E-07 | decoupled learning rate: 1.658060E-06 | global batch size:    64 | lm loss: 6.531958E-03 | loss scale: 1.0 | grad norm: 0.269 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:39:17] iteration      507/30517578 | consumed samples:        32448 | elapsed time per iteration (ms): 35042.6 | throughput per GPU (TFLOP/s/GPU): 379.2 | learning rate: 6.645347E-07 | decoupled learning rate: 1.661337E-06 | global batch size:    64 | lm loss: 7.432890E-03 | loss scale: 1.0 | grad norm: 0.457 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:39:51] iteration      508/30517578 | consumed samples:        32512 | elapsed time per iteration (ms): 34153.3 | throughput per GPU (TFLOP/s/GPU): 389.1 | learning rate: 6.658454E-07 | decoupled learning rate: 1.664614E-06 | global batch size:    64 | lm loss: 5.336931E-03 | loss scale: 1.0 | grad norm: 0.431 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:40:25] iteration      509/30517578 | consumed samples:        32576 | elapsed time per iteration (ms): 34135.8 | throughput per GPU (TFLOP/s/GPU): 389.3 | learning rate: 6.671561E-07 | decoupled learning rate: 1.667890E-06 | global batch size:    64 | lm loss: 6.205590E-03 | loss scale: 1.0 | grad norm: 0.402 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:40:58] iteration      510/30517578 | consumed samples:        32640 | elapsed time per iteration (ms): 33322.9 | throughput per GPU (TFLOP/s/GPU): 398.8 | learning rate: 6.684668E-07 | decoupled learning rate: 1.671167E-06 | global batch size:    64 | lm loss: 5.194481E-03 | loss scale: 1.0 | grad norm: 0.301 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 22:41:34] iteration      511/30517578 | consumed samples:        32704 | elapsed time per iteration (ms): 35317.3 | throughput per GPU (TFLOP/s/GPU): 376.3 | learning rate: 6.697776E-07 | decoupled learning rate: 1.674444E-06 | global batch size:    64 | lm loss: 1.070462E-02 | loss scale: 1.0 | grad norm: 4.164 | number of skipped iterations:   0 | number of nan iterations:   0 |
